particle#, xPos, yPos
2637.0, 141.72, 128.94
2637.0, 141.87, 128.75
2637.0, 141.88, 129.21
2637.0, 141.43, 128.71
2637.0, 141.76, 128.84
2637.0, 141.64, 129.0
2637.0, 141.85, 128.75
2637.0, 141.96, 128.62
2637.0, 141.91, 128.04
2637.0, 141.96, 128.19
2637.0, 141.88, 128.42
2637.0, 142.08, 128.42
2637.0, 142.19, 128.49
2637.0, 141.92, 128.03
2637.0, 141.97, 128.39
2637.0, 141.9, 128.56
2637.0, 141.65, 129.42
2637.0, 142.12, 128.94
2637.0, 141.84, 128.9
2637.0, 141.93, 129.09
2637.0, 141.79, 129.48
2637.0, 141.72, 129.23
2637.0, 142.02, 129.25
2637.0, 141.63, 129.12
2637.0, 141.73, 129.08
2637.0, 141.84, 128.97
2637.0, 141.83, 128.92
2637.0, 141.66, 129.21
2637.0, 141.92, 129.06
2637.0, 141.75, 128.71
2637.0, 141.76, 128.38
2637.0, 141.3, 128.99
2637.0, 141.75, 129.05
2637.0, 141.87, 128.67
2637.0, 141.59, 128.85
2637.0, 141.71, 128.77
2637.0, 141.85, 129.17
2637.0, 141.61, 128.7
2637.0, 141.47, 128.93
2637.0, 141.85, 128.9
2637.0, 141.5, 129.05
2637.0, 142.06, 129.0
2637.0, 141.57, 129.01
2637.0, 141.58, 129.14
2637.0, 141.74, 129.18
2637.0, 141.91, 129.39
2637.0, 141.69, 129.06
2637.0, 141.82, 129.24
2637.0, 141.78, 128.96
2637.0, 141.26, 129.27
2637.0, 141.65, 128.65
2637.0, 141.51, 129.18
2637.0, 141.85, 129.3
2637.0, 141.64, 129.17
2637.0, 141.8, 129.46
2637.0, 141.82, 129.13
2637.0, 142.12, 129.44
2637.0, 141.7, 129.3
2637.0, 141.71, 129.39
2637.0, 141.77, 129.36
2637.0, 141.8, 129.23
2637.0, 142.06, 129.02
2637.0, 141.66, 129.43
2637.0, 141.87, 129.07
2637.0, 141.92, 128.93
2637.0, 141.89, 129.37
2637.0, 141.53, 129.46
2637.0, 141.89, 129.41
2637.0, 141.97, 129.69
2637.0, 142.02, 128.75
2637.0, 142.0, 128.58
2637.0, 142.01, 128.81
2637.0, 142.33, 128.48
2637.0, 141.76, 128.86
2637.0, 141.99, 128.52
2637.0, 141.96, 129.04
2637.0, 141.82, 129.07
2637.0, 141.95, 129.33
2637.0, 142.1, 129.0
2637.0, 142.33, 129.15
2637.0, 142.05, 128.86
2637.0, 142.26, 128.93
2637.0, 142.28, 129.08
2637.0, 142.19, 129.31
2637.0, 142.57, 129.4
2637.0, 142.26, 128.8
2637.0, 142.37, 128.78
2637.0, 142.42, 129.1
2637.0, 142.23, 128.76
2637.0, 142.16, 129.06
2637.0, 141.89, 128.95
2637.0, 141.96, 129.19
2637.0, 142.17, 129.17
2637.0, 141.97, 129.14
2637.0, 142.04, 128.59
2637.0, 142.07, 128.52
2637.0, 142.04, 129.25
2637.0, 142.27, 128.84
2637.0, 142.11, 129.05
2637.0, 142.11, 128.42
2637.0, 142.52, 129.11
2637.0, 142.62, 128.53
2637.0, 142.37, 128.54
2637.0, 142.59, 129.21
2637.0, 142.72, 129.33
2637.0, 142.6, 129.34
2637.0, 142.51, 128.84
2637.0, 142.59, 128.81
2637.0, 142.39, 128.38
2637.0, 142.64, 128.61
2637.0, 142.29, 128.91
2637.0, 142.6, 129.01
2637.0, 142.99, 128.87
2637.0, 143.1, 129.19
2637.0, 143.02, 128.86
2637.0, 142.76, 128.82
2637.0, 142.83, 128.87
2637.0, 142.96, 128.99
2637.0, 142.52, 128.81
2637.0, 142.82, 129.16
2637.0, 142.53, 128.98
2637.0, 142.73, 129.06
2637.0, 142.78, 129.11
2637.0, 142.49, 128.84
2637.0, 142.53, 128.62
2637.0, 142.46, 128.53
2637.0, 142.65, 128.9
2637.0, 142.64, 128.73
2637.0, 142.65, 129.06
2637.0, 142.58, 129.25
2637.0, 142.88, 129.33
2637.0, 142.54, 128.9
2637.0, 142.63, 129.06
2637.0, 142.86, 129.31
2637.0, 142.64, 129.23
2637.0, 142.55, 129.69
2638.0, 75.268, 104.13
2638.0, 75.232, 104.29
2638.0, 75.168, 104.65
2638.0, 75.06, 105.15
2638.0, 75.443, 104.25
2638.0, 75.071, 104.62
2638.0, 75.285, 104.4
2638.0, 75.147, 104.19
2638.0, 74.973, 103.98
2638.0, 75.198, 104.13
2638.0, 75.094, 104.11
2638.0, 74.884, 103.77
2638.0, 74.848, 104.48
2638.0, 74.705, 103.89
2638.0, 74.88, 104.04
2638.0, 74.756, 104.07
2638.0, 74.57, 103.64
2638.0, 74.742, 104.29
2638.0, 74.64, 104.49
2638.0, 74.594, 104.38
2638.0, 74.679, 103.84
2638.0, 74.449, 104.08
2638.0, 74.607, 103.82
2638.0, 74.723, 103.47
2638.0, 74.931, 103.8
2638.0, 75.147, 104.27
2638.0, 75.189, 104.42
2638.0, 74.728, 104.43
2638.0, 75.003, 104.35
2638.0, 74.692, 104.09
2638.0, 74.513, 103.92
2638.0, 75.023, 103.45
2638.0, 75.119, 102.14
2639.0, 216.68, 94.802
2639.0, 216.91, 95.023
2639.0, 216.85, 94.941
2639.0, 216.57, 94.838
2639.0, 216.45, 95.426
2639.0, 216.47, 95.093
2639.0, 217.01, 95.852
2639.0, 218.29, 95.212
2639.0, 218.11, 94.702
2639.0, 218.4, 95.496
2639.0, 218.07, 95.629
2639.0, 218.02, 95.372
2639.0, 218.25, 95.171
2640.0, 180.47, 45.748
2640.0, 180.46, 46.638
2640.0, 180.59, 46.542
2640.0, 179.79, 46.24
2640.0, 179.57, 46.074
2640.0, 180.32, 46.046
2640.0, 178.84, 46.811
2640.0, 178.87, 46.603
2640.0, 180.53, 45.484
2640.0, 180.01, 45.734
2640.0, 179.72, 45.289
2640.0, 180.37, 45.5
2640.0, 180.08, 45.985
2640.0, 180.85, 48.432
2640.0, 180.89, 48.678
2640.0, 180.42, 48.39
2640.0, 180.44, 48.541
2640.0, 179.84, 48.569
2640.0, 178.37, 49.045
2640.0, 178.38, 47.921
2640.0, 178.97, 47.517
2640.0, 179.57, 48.013
2640.0, 178.47, 48.092
2640.0, 179.0, 46.893
2640.0, 180.69, 47.026
2640.0, 181.36, 45.503
2640.0, 181.24, 45.495
2640.0, 181.39, 43.824
2640.0, 181.58, 45.793
2640.0, 181.49, 46.218
2640.0, 181.42, 46.035
2640.0, 181.42, 45.28
2640.0, 181.38, 45.114
2640.0, 182.82, 46.007
2640.0, 183.41, 46.97
2640.0, 183.23, 47.242
2640.0, 183.42, 48.181
2640.0, 184.08, 47.752
2640.0, 183.39, 47.972
2640.0, 181.86, 48.093
2640.0, 182.86, 47.817
2640.0, 183.09, 48.362
2640.0, 184.06, 47.591
2640.0, 183.05, 47.867
2640.0, 183.12, 47.647
2640.0, 183.24, 47.891
2640.0, 182.97, 46.834
2641.0, 192.59, 57.143
2641.0, 192.21, 57.345
2641.0, 191.99, 57.177
2641.0, 192.13, 57.503
2641.0, 192.6, 57.313
2642.0, 160.44, 22.947
2642.0, 161.0, 22.378
2642.0, 160.96, 23.002
2642.0, 160.37, 23.096
2642.0, 160.88, 22.31
2642.0, 160.9, 24.178
2642.0, 160.97, 25.002
2642.0, 161.44, 25.009
2642.0, 160.49, 25.051
2642.0, 161.42, 25.426
2642.0, 162.7, 24.608
2642.0, 162.87, 24.842
2642.0, 162.65, 24.918
2642.0, 161.7, 25.023
2642.0, 161.73, 24.924
2642.0, 161.95, 24.665
2642.0, 162.72, 25.118
2642.0, 162.75, 25.811
2642.0, 163.5, 25.899
2642.0, 164.6, 25.029
2642.0, 166.63, 24.693
2642.0, 166.74, 24.624
2643.0, 187.87, 21.351
2643.0, 188.32, 20.982
2643.0, 187.9, 21.833
2643.0, 186.95, 21.548
2643.0, 187.48, 21.338
2643.0, 187.61, 21.375
2644.0, 134.11, 93.397
2644.0, 134.16, 93.304
2644.0, 134.29, 94.222
2644.0, 133.49, 94.09
2644.0, 134.19, 93.596
2644.0, 135.1, 93.489
2644.0, 135.21, 93.101
2644.0, 134.73, 93.086
2644.0, 135.14, 93.064
2644.0, 134.58, 92.716
2644.0, 133.7, 92.356
2644.0, 134.54, 93.935
2644.0, 135.21, 93.898
2645.0, 108.54, 99.653
2645.0, 108.65, 99.048
2645.0, 108.94, 99.217
2645.0, 108.55, 99.44
2645.0, 107.93, 98.588
2645.0, 108.19, 98.316
2645.0, 108.55, 98.527
2645.0, 109.16, 96.93
2645.0, 107.81, 96.995
2645.0, 108.45, 97.848
2646.0, 131.96, 186.41
2646.0, 131.61, 188.19
2646.0, 131.52, 189.68
2646.0, 133.84, 189.85
2646.0, 133.46, 189.03
2646.0, 132.99, 189.98
2647.0, 214.88, 65.534
2647.0, 214.25, 66.176
2647.0, 214.03, 66.472
2647.0, 214.37, 65.546
2647.0, 214.38, 65.901
2647.0, 214.08, 66.482
2647.0, 214.29, 66.61
2647.0, 214.62, 66.46
2647.0, 215.67, 66.639
2647.0, 215.28, 66.684
2647.0, 214.43, 67.346
2647.0, 214.68, 67.517
2647.0, 214.75, 67.298
2647.0, 215.03, 67.361
2647.0, 214.73, 67.001
2647.0, 215.08, 67.394
2647.0, 215.82, 67.06
2647.0, 215.54, 67.144
2647.0, 215.17, 66.744
2647.0, 215.44, 66.964
2647.0, 215.07, 66.838
2647.0, 215.08, 66.573
2647.0, 214.9, 66.899
2647.0, 215.1, 66.775
2647.0, 214.75, 66.72
2647.0, 214.63, 66.795
2647.0, 214.43, 66.858
2647.0, 214.32, 66.712
2647.0, 214.12, 67.093
2647.0, 214.41, 67.025
2647.0, 214.1, 67.147
2647.0, 214.4, 67.149
2647.0, 214.48, 67.223
2647.0, 214.59, 67.42
2647.0, 214.61, 67.338
2647.0, 214.61, 67.947
2647.0, 214.39, 68.135
2647.0, 214.07, 67.684
2647.0, 214.2, 67.582
2647.0, 213.67, 67.849
2647.0, 214.14, 67.71
2647.0, 214.6, 67.433
2647.0, 214.26, 67.349
2647.0, 213.92, 67.821
2648.0, 220.62, 118.42
2648.0, 219.94, 118.83
2648.0, 219.47, 119.31
2648.0, 219.62, 119.52
2648.0, 220.14, 118.09
2648.0, 220.63, 116.46
2648.0, 221.45, 116.42
2648.0, 221.55, 115.8
2648.0, 220.4, 115.85
2648.0, 219.64, 114.25
2648.0, 220.83, 113.24
2649.0, 106.85, 174.85
2649.0, 106.29, 174.34
2649.0, 106.51, 174.68
2649.0, 106.53, 174.61
2649.0, 106.62, 174.39
2649.0, 106.56, 174.81
2650.0, 189.95, 246.55
2650.0, 189.76, 246.08
2650.0, 189.63, 244.73
2650.0, 189.76, 245.21
2650.0, 189.32, 246.04
2650.0, 190.53, 246.64
2650.0, 190.58, 246.73
2650.0, 190.07, 246.02
2650.0, 189.53, 246.1
2650.0, 187.82, 246.38
2650.0, 187.24, 246.48
2650.0, 187.25, 246.25
2650.0, 187.79, 245.6
2650.0, 188.08, 246.32
2650.0, 187.6, 246.11
2650.0, 187.83, 246.86
2650.0, 188.19, 246.64
2650.0, 188.16, 246.38
2650.0, 188.06, 246.61
2650.0, 186.8, 245.74
2650.0, 186.84, 245.99
2650.0, 187.09, 245.91
2650.0, 186.84, 245.97
2650.0, 186.61, 246.17
2650.0, 186.83, 245.93
2650.0, 186.22, 244.24
2650.0, 186.29, 244.38
2650.0, 187.05, 244.12
2650.0, 186.46, 244.39
2650.0, 185.84, 244.46
2650.0, 186.57, 244.16
2650.0, 187.34, 243.33
2650.0, 187.58, 242.56
2650.0, 187.81, 242.65
2650.0, 187.91, 243.07
2650.0, 188.25, 244.06
2650.0, 188.08, 244.06
2650.0, 187.84, 244.93
2650.0, 187.94, 244.65
2650.0, 187.84, 244.89
2650.0, 188.97, 245.09
2650.0, 189.47, 244.83
2650.0, 189.1, 245.31
2650.0, 189.13, 245.14
2650.0, 189.98, 245.58
2650.0, 189.51, 246.27
2650.0, 189.73, 246.62
2650.0, 189.93, 246.61
2650.0, 189.67, 248.66
2650.0, 189.57, 249.83
2651.0, 155.72, 15.499
2651.0, 155.84, 15.399
2651.0, 155.86, 15.285
2651.0, 155.84, 15.519
2651.0, 156.01, 15.59
2651.0, 155.89, 15.203
2651.0, 156.28, 15.237
2651.0, 156.16, 15.542
2651.0, 155.98, 15.42
2651.0, 156.01, 15.413
2651.0, 156.16, 15.544
2652.0, 198.47, 194.09
2652.0, 198.56, 194.12
2652.0, 200.37, 195.51
2652.0, 200.66, 196.3
2652.0, 202.16, 197.45
2652.0, 200.22, 195.66
2652.0, 201.56, 196.9
2652.0, 201.84, 196.89
2653.0, 205.5, 162.73
2653.0, 205.32, 162.81
2653.0, 205.96, 162.66
2653.0, 205.59, 162.66
2653.0, 205.95, 162.48
2653.0, 205.61, 162.42
2653.0, 205.59, 162.61
2653.0, 205.56, 162.49
2653.0, 205.5, 162.43
2653.0, 205.35, 162.75
2653.0, 205.35, 163.05
2653.0, 205.01, 162.43
2653.0, 205.54, 162.65
2654.0, 196.02, 230.18
2654.0, 196.01, 230.17
2654.0, 196.55, 229.85
2654.0, 196.93, 229.46
2654.0, 197.06, 229.55
2654.0, 197.13, 229.16
2654.0, 197.69, 229.02
2655.0, 131.32, 23.161
2655.0, 131.05, 23.037
2655.0, 130.79, 22.834
2655.0, 130.94, 23.015
2655.0, 130.84, 23.55
2655.0, 130.92, 23.642
2655.0, 130.95, 23.291
2655.0, 131.09, 23.159
2655.0, 130.87, 23.17
2655.0, 130.58, 23.181
2655.0, 130.91, 23.2
2655.0, 130.47, 22.917
2655.0, 130.86, 22.978
2655.0, 130.7, 23.368
2655.0, 130.82, 23.181
2655.0, 130.79, 23.28
2655.0, 130.79, 23.273
2655.0, 130.88, 23.203
2655.0, 130.99, 23.596
2655.0, 130.89, 23.51
2655.0, 130.77, 23.15
2655.0, 130.86, 23.42
2655.0, 130.69, 23.177
2655.0, 130.76, 23.147
2655.0, 130.82, 23.27
2655.0, 130.67, 23.029
2655.0, 130.84, 23.234
2655.0, 130.67, 23.427
2655.0, 130.85, 23.544
2655.0, 130.86, 23.489
2655.0, 130.79, 23.422
2655.0, 130.74, 23.229
2655.0, 130.97, 23.424
2655.0, 130.73, 23.265
2655.0, 130.77, 23.478
2655.0, 130.81, 23.291
2655.0, 130.49, 23.279
2655.0, 130.64, 23.371
2655.0, 130.58, 23.409
2655.0, 130.81, 23.49
2655.0, 130.95, 23.176
2655.0, 130.68, 23.1
2655.0, 130.61, 23.071
2655.0, 130.65, 23.222
2655.0, 130.86, 23.196
2655.0, 130.7, 23.128
2655.0, 130.95, 23.29
2655.0, 131.06, 23.436
2655.0, 130.63, 23.136
2655.0, 130.91, 23.117
2655.0, 130.73, 23.491
2655.0, 130.58, 23.289
2655.0, 130.75, 23.036
2655.0, 130.75, 23.004
2655.0, 130.81, 23.054
2655.0, 130.72, 23.293
2655.0, 130.8, 22.924
2655.0, 130.95, 23.094
2655.0, 130.92, 22.961
2655.0, 130.74, 23.053
2655.0, 131.0, 23.115
2655.0, 130.96, 23.148
2655.0, 130.91, 23.068
2655.0, 130.65, 22.985
2655.0, 130.68, 23.05
2655.0, 130.68, 23.087
2655.0, 130.87, 23.13
2655.0, 130.86, 22.884
2655.0, 130.7, 22.856
2655.0, 130.58, 23.054
2655.0, 130.82, 22.87
2655.0, 130.9, 22.924
2655.0, 130.65, 22.879
2655.0, 130.69, 22.687
2655.0, 130.65, 22.701
2655.0, 130.87, 22.95
2655.0, 130.54, 22.964
2655.0, 130.65, 22.767
2655.0, 130.71, 22.881
2655.0, 130.66, 22.971
2655.0, 130.64, 22.929
2655.0, 130.61, 23.015
2655.0, 130.8, 22.753
2655.0, 130.77, 22.613
2655.0, 130.64, 22.518
2655.0, 130.62, 22.724
2655.0, 130.78, 22.798
2655.0, 130.46, 22.655
2655.0, 130.24, 22.877
2655.0, 130.73, 22.829
2655.0, 130.51, 23.01
2655.0, 130.42, 23.258
2655.0, 130.62, 22.768
2655.0, 130.53, 23.043
2655.0, 130.89, 22.762
2655.0, 130.23, 22.794
2655.0, 130.68, 23.086
2655.0, 130.67, 23.094
2655.0, 130.82, 22.882
2655.0, 130.51, 22.635
2655.0, 130.53, 22.958
2655.0, 130.49, 23.02
2655.0, 130.42, 22.742
2655.0, 130.43, 22.899
2655.0, 130.53, 22.671
2655.0, 130.56, 23.002
2655.0, 130.51, 22.844
2655.0, 130.43, 22.628
2655.0, 130.32, 22.809
2655.0, 130.3, 22.655
2655.0, 130.68, 22.873
2655.0, 130.36, 22.702
2655.0, 130.44, 22.966
2655.0, 130.55, 22.832
2655.0, 130.31, 22.793
2655.0, 130.41, 22.788
2655.0, 130.13, 22.517
2655.0, 130.11, 22.832
2655.0, 130.36, 22.827
2655.0, 130.38, 22.803
2655.0, 130.2, 22.803
2655.0, 130.12, 22.909
2655.0, 130.34, 22.809
2655.0, 130.29, 22.936
2655.0, 130.19, 22.706
2655.0, 130.34, 22.935
2655.0, 130.49, 22.765
2655.0, 130.51, 22.953
2655.0, 130.18, 22.795
2655.0, 130.24, 22.984
2655.0, 130.4, 22.798
2655.0, 130.41, 22.856
2655.0, 130.45, 22.637
2655.0, 130.41, 22.627
2655.0, 130.46, 23.183
2655.0, 130.25, 22.607
2655.0, 130.28, 22.848
2655.0, 130.47, 22.663
2655.0, 130.58, 22.827
2655.0, 130.55, 22.843
2655.0, 130.43, 22.827
2655.0, 130.37, 22.798
2655.0, 130.53, 22.94
2655.0, 130.37, 22.953
2655.0, 130.49, 22.82
2655.0, 130.26, 22.732
2655.0, 130.14, 22.702
2655.0, 130.11, 22.674
2655.0, 130.18, 22.888
2655.0, 130.39, 22.77
2655.0, 130.38, 22.979
2655.0, 130.42, 22.895
2655.0, 130.16, 22.8
2655.0, 130.3, 22.829
2655.0, 130.41, 22.958
2655.0, 130.43, 23.005
2655.0, 130.35, 22.824
2655.0, 130.41, 22.825
2655.0, 130.41, 23.038
2655.0, 130.18, 22.86
2655.0, 130.25, 22.821
2655.0, 130.34, 22.985
2655.0, 129.9, 22.976
2655.0, 130.3, 22.902
2655.0, 130.29, 23.067
2655.0, 130.27, 23.137
2655.0, 130.53, 23.086
2655.0, 130.63, 23.355
2655.0, 130.5, 23.217
2655.0, 130.26, 23.334
2655.0, 130.57, 23.266
2655.0, 130.68, 23.318
2655.0, 130.53, 23.34
2655.0, 130.44, 23.445
2655.0, 130.61, 23.378
2655.0, 130.46, 23.273
2655.0, 130.46, 23.375
2655.0, 130.45, 23.25
2655.0, 130.53, 23.035
2655.0, 130.48, 23.359
2655.0, 130.66, 23.416
2655.0, 130.78, 23.431
2655.0, 130.65, 23.572
2655.0, 130.46, 23.422
2655.0, 130.39, 23.245
2655.0, 130.21, 23.24
2655.0, 130.33, 23.282
2655.0, 130.46, 23.231
2655.0, 130.46, 23.378
2655.0, 130.3, 23.245
2655.0, 130.25, 23.229
2655.0, 130.27, 23.205
2655.0, 130.21, 23.229
2655.0, 130.24, 23.205
2655.0, 130.4, 23.151
2655.0, 130.43, 23.572
2655.0, 130.37, 23.463
2655.0, 130.17, 23.335
2655.0, 130.29, 23.458
2655.0, 130.38, 23.319
2655.0, 130.56, 23.345
2655.0, 130.4, 23.374
2655.0, 130.51, 23.374
2655.0, 130.22, 23.303
2655.0, 130.45, 23.35
2655.0, 130.38, 23.339
2655.0, 130.47, 23.51
2655.0, 130.34, 23.496
2655.0, 130.45, 23.414
2655.0, 130.55, 22.993
2655.0, 130.65, 23.139
2655.0, 130.52, 23.258
2655.0, 130.44, 23.315
2655.0, 130.59, 23.402
2655.0, 130.71, 23.139
2655.0, 130.56, 23.402
2655.0, 130.31, 23.079
2655.0, 130.25, 23.274
2655.0, 130.46, 23.26
2655.0, 130.5, 23.249
2655.0, 130.61, 23.347
2655.0, 130.5, 23.513
2655.0, 130.79, 23.666
2655.0, 130.42, 23.614
2655.0, 130.51, 23.229
2655.0, 130.44, 23.113
2655.0, 130.13, 23.182
2655.0, 130.37, 23.225
2655.0, 130.34, 23.313
2655.0, 130.55, 23.351
2655.0, 130.22, 23.044
2655.0, 130.44, 22.927
2655.0, 130.49, 23.305
2655.0, 130.42, 22.965
2655.0, 130.29, 23.118
2655.0, 130.38, 23.518
2655.0, 130.57, 23.493
2656.0, 192.2, 47.651
2656.0, 192.41, 48.2
2656.0, 192.32, 48.691
2656.0, 191.17, 47.777
2656.0, 190.91, 47.887
2656.0, 191.11, 47.639
2656.0, 192.25, 47.495
2656.0, 191.81, 47.35
2656.0, 192.12, 48.05
2656.0, 191.61, 48.181
2657.0, 162.23, 164.57
2657.0, 161.55, 163.89
2657.0, 160.99, 164.17
2657.0, 161.22, 164.94
2657.0, 160.66, 165.41
2657.0, 160.69, 165.5
2658.0, 94.405, 143.95
2658.0, 95.473, 144.27
2658.0, 95.516, 143.56
2658.0, 95.693, 143.63
2658.0, 95.807, 143.77
2658.0, 95.642, 143.76
2658.0, 95.782, 143.94
2658.0, 95.514, 143.96
2658.0, 95.652, 143.56
2658.0, 95.113, 143.71
2658.0, 94.156, 143.49
2658.0, 93.714, 142.86
2658.0, 93.315, 143.73
2658.0, 93.611, 143.45
2658.0, 93.912, 142.99
2658.0, 94.497, 143.06
2659.0, 187.21, 21.822
2659.0, 187.13, 22.33
2659.0, 187.55, 22.565
2659.0, 188.0, 21.791
2659.0, 188.54, 22.459
2659.0, 187.66, 21.482
2659.0, 187.67, 22.101
2659.0, 187.43, 21.834
2660.0, 210.49, 171.31
2660.0, 211.87, 170.07
2660.0, 211.02, 169.44
2660.0, 210.71, 170.81
2660.0, 210.81, 170.83
2661.0, 180.91, 208.15
2661.0, 181.18, 208.71
2661.0, 181.3, 208.75
2661.0, 181.43, 209.06
2661.0, 181.55, 209.18
2661.0, 180.97, 208.62
2661.0, 180.83, 208.46
2661.0, 181.15, 208.09
2661.0, 180.69, 208.2
2661.0, 180.99, 208.28
2662.0, 132.24, 187.86
2662.0, 133.36, 190.34
2662.0, 133.51, 189.61
2662.0, 131.98, 190.58
2662.0, 130.06, 190.39
2662.0, 130.98, 191.14
2662.0, 131.92, 190.78
2663.0, 169.45, 10.836
2663.0, 168.95, 10.206
2663.0, 168.88, 11.115
2663.0, 168.79, 11.04
2663.0, 169.46, 11.317
2663.0, 169.53, 11.551
2663.0, 169.0, 11.069
2663.0, 168.95, 11.619
2663.0, 168.61, 11.964
2663.0, 169.0, 11.632
2663.0, 169.12, 11.628
2663.0, 168.65, 11.626
2663.0, 168.94, 11.422
2663.0, 168.31, 11.831
2663.0, 168.38, 11.492
2663.0, 168.47, 12.001
2663.0, 168.57, 12.348
2663.0, 168.41, 12.345
2663.0, 168.64, 11.64
2663.0, 168.37, 11.654
2663.0, 168.1, 11.717
2663.0, 168.72, 12.092
2663.0, 168.85, 11.363
2663.0, 169.21, 11.423
2663.0, 169.06, 11.063
2663.0, 169.27, 10.793
2663.0, 169.5, 11.207
2663.0, 169.14, 11.815
2663.0, 169.33, 11.586
2663.0, 169.12, 11.381
2663.0, 168.98, 11.652
2663.0, 168.65, 11.567
2663.0, 169.01, 11.377
2663.0, 168.49, 12.165
2663.0, 168.99, 11.061
2663.0, 169.02, 11.203
2663.0, 169.22, 11.555
2663.0, 169.67, 11.463
2663.0, 169.05, 10.939
2663.0, 169.58, 10.74
2663.0, 169.34, 10.931
2663.0, 169.45, 10.991
2663.0, 169.6, 10.781
2663.0, 169.51, 11.001
2663.0, 169.39, 11.14
2663.0, 169.33, 11.194
2663.0, 169.62, 11.179
2663.0, 169.49, 11.295
2663.0, 169.6, 11.199
2663.0, 169.73, 11.385
2663.0, 168.98, 11.524
2663.0, 169.6, 10.913
2663.0, 169.18, 11.359
2663.0, 168.88, 11.708
2663.0, 169.3, 11.47
2663.0, 169.83, 10.972
2663.0, 169.65, 10.871
2663.0, 168.81, 11.006
2663.0, 169.52, 11.131
2663.0, 169.29, 11.088
2663.0, 169.38, 10.88
2663.0, 169.18, 10.949
2663.0, 169.29, 10.943
2664.0, 117.83, 17.149
2664.0, 118.33, 17.59
2664.0, 119.33, 17.168
2664.0, 118.88, 17.625
2664.0, 119.12, 17.659
2664.0, 118.92, 17.509
2664.0, 118.49, 17.799
2664.0, 117.6, 17.567
2664.0, 118.03, 17.598
2664.0, 118.18, 17.346
2664.0, 118.38, 17.269
2664.0, 118.9, 17.589
2664.0, 119.06, 17.671
2664.0, 118.76, 17.268
2664.0, 118.87, 17.563
2664.0, 118.98, 17.144
2664.0, 118.93, 16.711
2664.0, 118.6, 17.117
2664.0, 118.1, 17.627
2664.0, 118.76, 17.254
2664.0, 118.45, 17.37
2664.0, 118.51, 17.17
2664.0, 118.03, 16.852
2664.0, 118.24, 17.305
2664.0, 117.99, 16.791
2664.0, 118.95, 16.837
2664.0, 119.43, 16.888
2664.0, 119.63, 17.357
2665.0, 217.39, 94.834
2665.0, 217.69, 94.535
2665.0, 217.76, 94.475
2665.0, 218.25, 94.578
2665.0, 218.52, 95.591
2665.0, 218.13, 95.983
2665.0, 218.83, 95.678
2665.0, 218.51, 96.232
2665.0, 218.43, 96.512
2665.0, 218.57, 96.792
2665.0, 218.66, 97.98
2665.0, 218.92, 97.579
2665.0, 219.35, 97.696
2665.0, 219.9, 97.839
2665.0, 219.82, 98.272
2665.0, 219.19, 98.292
2665.0, 219.45, 97.811
2665.0, 220.13, 96.901
2665.0, 220.11, 96.322
2665.0, 220.35, 95.645
2665.0, 221.35, 96.445
2665.0, 221.58, 95.977
2665.0, 221.37, 96.832
2666.0, 125.28, 51.852
2666.0, 125.89, 53.1
2666.0, 126.71, 52.306
2666.0, 126.56, 52.679
2666.0, 126.54, 53.47
2666.0, 126.43, 53.747
2666.0, 126.79, 53.607
2666.0, 127.46, 54.028
2666.0, 126.4, 53.534
2667.0, 132.25, 182.69
2667.0, 132.43, 182.82
2667.0, 131.7, 182.37
2667.0, 132.38, 182.62
2667.0, 132.83, 181.96
2667.0, 133.65, 181.04
2668.0, 109.03, 96.576
2668.0, 107.94, 97.323
2668.0, 108.62, 97.608
2668.0, 108.84, 97.556
2668.0, 108.38, 97.812
2668.0, 108.87, 98.398
2668.0, 109.05, 98.717
2668.0, 108.54, 98.866
2669.0, 51.175, 109.54
2669.0, 51.383, 109.37
2669.0, 51.444, 109.4
2669.0, 51.739, 109.57
2669.0, 51.193, 109.51
2669.0, 51.143, 109.38
2669.0, 51.108, 109.38
2669.0, 51.342, 109.86
2670.0, 225.73, 201.5
2670.0, 225.86, 201.56
2670.0, 225.56, 201.45
2670.0, 226.16, 201.48
2670.0, 225.81, 201.44
2671.0, 116.57, 26.693
2671.0, 116.5, 27.222
2671.0, 116.0, 27.372
2671.0, 116.31, 27.4
2671.0, 116.04, 27.128
2671.0, 116.62, 27.683
2671.0, 116.25, 27.109
2671.0, 116.55, 26.808
2672.0, 213.48, 169.56
2672.0, 215.02, 168.52
2672.0, 215.55, 168.09
2672.0, 215.7, 167.4
2672.0, 215.41, 168.42
2672.0, 215.41, 168.99
2673.0, 149.03, 75.6
2673.0, 149.28, 75.408
2673.0, 149.26, 75.307
2673.0, 149.37, 75.646
2673.0, 149.32, 75.437
2673.0, 149.37, 75.644
2673.0, 149.13, 75.597
2673.0, 149.42, 75.615
2673.0, 149.19, 75.468
2673.0, 149.29, 75.592
2673.0, 149.28, 75.686
2673.0, 149.56, 75.192
2673.0, 149.29, 75.461
2673.0, 149.41, 75.497
2673.0, 149.41, 75.778
2673.0, 149.41, 75.46
2673.0, 149.12, 75.543
2673.0, 149.4, 75.566
2673.0, 149.7, 75.652
2673.0, 149.13, 75.551
2673.0, 149.25, 75.585
2673.0, 149.12, 75.475
2674.0, 204.06, 151.46
2674.0, 202.3, 151.62
2674.0, 201.59, 149.48
2674.0, 202.14, 148.99
2674.0, 203.51, 148.33
2674.0, 202.83, 150.17
